Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"694,9665204952629",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"692,175101474455",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"709,9733581641289",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"729,4934531102898",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"727,2006162246307",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"655,8681996443947",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,468305347452",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"734,0676469722162",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"743,0297259216037",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"730,3816738776187",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,1054991329518",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,0519561973528",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"708,9949854783348",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"727,1553581533211",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"734,5163367434152",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"655,2337345216015",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,8,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,7368251729639",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"738,4365257476767",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"742,1266511579843",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"728,0142473904738",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"691,5166187241971",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"694,7923389696118",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,2514928940283",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"728,1298518281799",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"737,5957346191226",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"657,4812796432739",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,7,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,8347981335937",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"737,8914576388022",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"739,1698755416211",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"725,1191827876119",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"694,1693738968373",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"696,3601780863654",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"713,8551494005917",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"729,1132958432922",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"739,9357485239972",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"658,6462471505951",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,6,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,6129256817637",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"735,6216067873767",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"735,6470068317685",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"725,869634021969",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,7984521072475",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"696,8832163205893",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,2728531341015",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"731,4037261543554",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"735,710684857134",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"664,1879016659982",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,5,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,7027686558706",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"734,5276731062006",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"743,9244036562721",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"730,5620017611102",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"684,7752013589942",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"699,4987179322012",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"712,9992106196016",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"734,6439562899715",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"733,9017809109313",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"658,7474209527688",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,4,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"713,0486137141804",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"733,6152869673462",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"742,6364404943994",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"731,3173830541797",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"686,1496447004844",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
